date,platform,category,rank,product_name,brand,price,rating,review_count,product_url,image_url,breadcrumb,scraped_at
20251216,amazon,Face Moisturizers,5,Bouncy & Firm Sleeping Mask,LANEIGE,23.98,4.4,3700,https://amazon.com/dp/DEMO8334,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Lip Masks & Treatments,8,Heartleaf 77% Soothing Toner,Anua,19.0,4.82,2762,https://amazon.com/dp/DEMO3718,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Lip Masks & Treatments,1,Heartleaf Pore Control Cleansing Oil,Anua,19.16,4.54,10407,https://amazon.com/dp/DEMO2538,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Sleeping Masks,12,Heartleaf 80% Soothing Ampoule,Anua,19.79,4.57,1414,https://amazon.com/dp/DEMO4019,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Facial Treatments & Masks,1,Advanced Snail 96 Mucin Power Essence,COSRX,15.26,4.67,9848,https://amazon.com/dp/DEMO0405,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Lip Masks & Treatments,9,Low pH Good Morning Gel Cleanser,COSRX,13.05,4.75,1723,https://amazon.com/dp/DEMO2798,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Lip Masks & Treatments,10,Acne Pimple Master Patch,COSRX,15.37,4.71,1970,https://amazon.com/dp/DEMO3348,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Face Moisturizers,14,Bio-Collagen Real Deep Mask,Biodance,21.68,4.42,1378,https://amazon.com/dp/DEMO4962,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Sleeping Masks,30,Hydro Cera-nol Real Deep Mask,Biodance,23.54,4.67,811,https://amazon.com/dp/DEMO1004,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Face Moisturizers,4,Moisturizing Cream,CeraVe,17.51,4.57,3987,https://amazon.com/dp/DEMO0640,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Lip Masks & Treatments,6,Hydrating Facial Cleanser,CeraVe,14.01,4.64,2566,https://amazon.com/dp/DEMO0728,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Sleeping Masks,4,AM Facial Moisturizing Lotion SPF 30,CeraVe,16.78,4.63,3412,https://amazon.com/dp/DEMO4448,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Sleeping Masks,8,Skin Renewing Night Cream,CeraVe,14.14,4.64,1875,https://amazon.com/dp/DEMO1368,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Facial Treatments & Masks,4,Toleriane Double Repair Face Moisturizer,La Roche-Posay,19.31,4.48,3858,https://amazon.com/dp/DEMO3364,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Lip Masks & Treatments,3,Effaclar Duo Acne Treatment,La Roche-Posay,18.7,4.33,5214,https://amazon.com/dp/DEMO0498,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Facial Treatments & Masks,11,Cicaplast Balm B5,La Roche-Posay,20.53,4.39,2014,https://amazon.com/dp/DEMO1393,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Lip Masks & Treatments,4,Hydro Boost Water Gel,Neutrogena,12.13,4.37,3317,https://amazon.com/dp/DEMO4564,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Cleansing Balms,13,Oil-Free Acne Moisturizer,Neutrogena,14.54,4.32,1800,https://amazon.com/dp/DEMO8120,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Face Moisturizers,10,Rapid Wrinkle Repair Night Moisturizer,Neutrogena,13.19,4.34,1866,https://amazon.com/dp/DEMO2505,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Face Moisturizers,25,Green Tea Seed Serum,innisfree,17.41,4.32,1135,https://amazon.com/dp/DEMO0442,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Face Moisturizers,35,Jeju Volcanic Pore Clay Mask,innisfree,17.49,4.43,745,https://amazon.com/dp/DEMO8973,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Sleeping Masks,37,Cherry Blossom Tone Up Cream,innisfree,15.32,4.38,954,https://amazon.com/dp/DEMO7331,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Sleeping Masks,12,Daily Facial Moisturizer SPF 15,Cetaphil,13.71,4.59,1979,https://amazon.com/dp/DEMO9047,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Lip Masks & Treatments,20,Gentle Skin Cleanser,Cetaphil,13.49,4.33,1363,https://amazon.com/dp/DEMO9649,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251216,amazon,Face Moisturizers,16,Rich Hydrating Night Cream,Cetaphil,15.48,4.63,1483,https://amazon.com/dp/DEMO9572,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-16T22:40:59.285794
20251217,amazon,Face Moisturizers,13,Water Sleeping Mask,LANEIGE,26.63,4.62,1878,https://amazon.com/dp/DEMO6771,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Facial Treatments & Masks,22,Cream Skin Refiner,LANEIGE,26.98,4.55,1201,https://amazon.com/dp/DEMO8760,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Face Moisturizers,18,Lip Sleeping Mask,LANEIGE,26.08,4.55,1184,https://amazon.com/dp/DEMO0182,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Lip Care > Treatments,2025-12-17T22:40:59.285794
20251217,amazon,Sleeping Masks,8,Water Bank Blue Hyaluronic Cream,LANEIGE,24.53,4.49,2420,https://amazon.com/dp/DEMO7660,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Sleeping Masks,6,Bouncy & Firm Sleeping Mask,LANEIGE,24.77,4.5,2405,https://amazon.com/dp/DEMO8334,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Facial Treatments & Masks,3,Heartleaf 77% Soothing Toner,Anua,18.73,4.6,4057,https://amazon.com/dp/DEMO3718,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Face Moisturizers,2,Heartleaf Pore Control Cleansing Oil,Anua,17.25,4.56,5447,https://amazon.com/dp/DEMO2538,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Sleeping Masks,8,Heartleaf 80% Soothing Ampoule,Anua,18.27,4.77,2366,https://amazon.com/dp/DEMO4019,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Lip Masks & Treatments,8,Advanced Snail 96 Mucin Power Essence,COSRX,16.88,4.62,2525,https://amazon.com/dp/DEMO0405,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Lip Masks & Treatments,7,Low pH Good Morning Gel Cleanser,COSRX,14.66,4.69,2118,https://amazon.com/dp/DEMO2798,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Lip Masks & Treatments,6,Acne Pimple Master Patch,COSRX,14.19,4.75,3091,https://amazon.com/dp/DEMO3348,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Face Moisturizers,21,Bio-Collagen Real Deep Mask,Biodance,22.97,4.53,1099,https://amazon.com/dp/DEMO4962,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Lip Masks & Treatments,23,Hydro Cera-nol Real Deep Mask,Biodance,22.39,4.49,935,https://amazon.com/dp/DEMO1004,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Lip Masks & Treatments,2,Moisturizing Cream,CeraVe,17.66,4.58,4954,https://amazon.com/dp/DEMO0640,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Face Moisturizers,9,Hydrating Facial Cleanser,CeraVe,16.07,4.61,2044,https://amazon.com/dp/DEMO0728,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Facial Treatments & Masks,7,AM Facial Moisturizing Lotion SPF 30,CeraVe,17.99,4.71,2374,https://amazon.com/dp/DEMO4448,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Face Moisturizers,7,Skin Renewing Night Cream,CeraVe,15.66,4.5,2259,https://amazon.com/dp/DEMO1368,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Cleansing Balms,15,Toleriane Double Repair Face Moisturizer,La Roche-Posay,19.74,4.56,1340,https://amazon.com/dp/DEMO3364,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Cleansing Balms,18,Effaclar Duo Acne Treatment,La Roche-Posay,20.91,4.38,1399,https://amazon.com/dp/DEMO0498,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Facial Treatments & Masks,15,Cicaplast Balm B5,La Roche-Posay,20.36,4.67,1704,https://amazon.com/dp/DEMO1393,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Sleeping Masks,10,Hydro Boost Water Gel,Neutrogena,13.35,4.36,2025,https://amazon.com/dp/DEMO4564,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Facial Treatments & Masks,14,Oil-Free Acne Moisturizer,Neutrogena,15.23,4.36,1738,https://amazon.com/dp/DEMO8120,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Sleeping Masks,22,Rapid Wrinkle Repair Night Moisturizer,Neutrogena,14.69,4.18,1300,https://amazon.com/dp/DEMO2505,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Facial Treatments & Masks,39,Green Tea Seed Serum,innisfree,16.54,4.49,913,https://amazon.com/dp/DEMO0442,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Lip Masks & Treatments,24,Jeju Volcanic Pore Clay Mask,innisfree,17.97,4.54,918,https://amazon.com/dp/DEMO8973,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Lip Masks & Treatments,19,Cherry Blossom Tone Up Cream,innisfree,15.02,4.45,1109,https://amazon.com/dp/DEMO7331,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Sleeping Masks,21,Daily Facial Moisturizer SPF 15,Cetaphil,14.13,4.43,1075,https://amazon.com/dp/DEMO9047,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Face Moisturizers,10,Gentle Skin Cleanser,Cetaphil,14.72,4.61,2253,https://amazon.com/dp/DEMO9649,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251217,amazon,Facial Treatments & Masks,18,Rich Hydrating Night Cream,Cetaphil,15.89,4.52,1251,https://amazon.com/dp/DEMO9572,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-17T22:40:59.285794
20251218,amazon,Sleeping Masks,25,Water Sleeping Mask,LANEIGE,25.74,4.54,978,https://amazon.com/dp/DEMO6771,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Face Moisturizers,11,Cream Skin Refiner,LANEIGE,25.47,4.77,1777,https://amazon.com/dp/DEMO8760,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Cleansing Balms,3,Lip Sleeping Mask,LANEIGE,24.83,4.52,4732,https://amazon.com/dp/DEMO0182,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Lip Care > Treatments,2025-12-18T22:40:59.285794
20251218,amazon,Face Moisturizers,12,Water Bank Blue Hyaluronic Cream,LANEIGE,23.5,4.48,1698,https://amazon.com/dp/DEMO7660,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Barrier Repair > Sensitive Skin,2025-12-18T22:40:59.285794
20251218,amazon,Lip Masks & Treatments,5,Bouncy & Firm Sleeping Mask,LANEIGE,26.27,4.4,3549,https://amazon.com/dp/DEMO8334,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Sleeping Masks,5,Heartleaf 77% Soothing Toner,Anua,17.72,4.63,3411,https://amazon.com/dp/DEMO3718,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Facial Treatments & Masks,16,Heartleaf Pore Control Cleansing Oil,Anua,19.13,4.74,1291,https://amazon.com/dp/DEMO2538,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Facial Treatments & Masks,7,Heartleaf 80% Soothing Ampoule,Anua,16.54,4.61,3017,https://amazon.com/dp/DEMO4019,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Facial Treatments & Masks,6,Advanced Snail 96 Mucin Power Essence,COSRX,13.4,4.6,2806,https://amazon.com/dp/DEMO0405,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Sleeping Masks,10,Low pH Good Morning Gel Cleanser,COSRX,13.88,4.72,1867,https://amazon.com/dp/DEMO2798,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Facial Treatments & Masks,5,Acne Pimple Master Patch,COSRX,15.56,4.71,3681,https://amazon.com/dp/DEMO3348,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Cleansing Balms,28,Bio-Collagen Real Deep Mask,Biodance,22.45,4.44,955,https://amazon.com/dp/DEMO4962,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Face Moisturizers,14,Hydro Cera-nol Real Deep Mask,Biodance,21.7,4.4,1802,https://amazon.com/dp/DEMO1004,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Sleeping Masks,3,Moisturizing Cream,CeraVe,17.28,4.52,5552,https://amazon.com/dp/DEMO0640,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Sleeping Masks,1,Hydrating Facial Cleanser,CeraVe,15.95,4.43,8237,https://amazon.com/dp/DEMO0728,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Face Moisturizers,8,AM Facial Moisturizing Lotion SPF 30,CeraVe,17.37,4.74,2020,https://amazon.com/dp/DEMO4448,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Sleeping Masks,6,Skin Renewing Night Cream,CeraVe,15.51,4.62,3344,https://amazon.com/dp/DEMO1368,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Lip Masks & Treatments,7,Toleriane Double Repair Face Moisturizer,La Roche-Posay,19.23,4.58,2293,https://amazon.com/dp/DEMO3364,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Cleansing Balms,5,Effaclar Duo Acne Treatment,La Roche-Posay,20.23,4.6,2684,https://amazon.com/dp/DEMO0498,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Sleeping Masks,9,Cicaplast Balm B5,La Roche-Posay,20.32,4.45,2178,https://amazon.com/dp/DEMO1393,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Facial Treatments & Masks,15,Hydro Boost Water Gel,Neutrogena,15.04,4.22,1716,https://amazon.com/dp/DEMO4564,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Face Moisturizers,10,Oil-Free Acne Moisturizer,Neutrogena,14.09,4.2,2058,https://amazon.com/dp/DEMO8120,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Facial Treatments & Masks,22,Rapid Wrinkle Repair Night Moisturizer,Neutrogena,12.59,4.35,1280,https://amazon.com/dp/DEMO2505,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Sleeping Masks,35,Green Tea Seed Serum,innisfree,16.11,4.42,857,https://amazon.com/dp/DEMO0442,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Face Moisturizers,48,Jeju Volcanic Pore Clay Mask,innisfree,14.04,4.5,760,https://amazon.com/dp/DEMO8973,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Sleeping Masks,33,Cherry Blossom Tone Up Cream,innisfree,15.33,4.53,918,https://amazon.com/dp/DEMO7331,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Facial Treatments & Masks,20,Daily Facial Moisturizer SPF 15,Cetaphil,14.65,4.39,1349,https://amazon.com/dp/DEMO9047,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Lip Masks & Treatments,15,Gentle Skin Cleanser,Cetaphil,16.86,4.47,1637,https://amazon.com/dp/DEMO9649,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251218,amazon,Lip Masks & Treatments,12,Rich Hydrating Night Cream,Cetaphil,13.61,4.53,2057,https://amazon.com/dp/DEMO9572,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-18T22:40:59.285794
20251219,amazon,Lip Masks & Treatments,11,Water Sleeping Mask,LANEIGE,25.61,4.59,1960,https://amazon.com/dp/DEMO6771,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Sleeping Masks,8,Cream Skin Refiner,LANEIGE,23.26,4.48,2768,https://amazon.com/dp/DEMO8760,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Cleansing Balms,8,Lip Sleeping Mask,LANEIGE,25.51,4.68,1879,https://amazon.com/dp/DEMO0182,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Lip Care > Treatments,2025-12-19T22:40:59.285794
20251219,amazon,Sleeping Masks,21,Water Bank Blue Hyaluronic Cream,LANEIGE,25.95,4.59,1163,https://amazon.com/dp/DEMO7660,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Night Creams,2025-12-19T22:40:59.285794
20251219,amazon,Face Moisturizers,20,Bouncy & Firm Sleeping Mask,LANEIGE,24.58,4.42,1143,https://amazon.com/dp/DEMO8334,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Facial Treatments & Masks,8,Heartleaf 77% Soothing Toner,Anua,18.46,4.69,2222,https://amazon.com/dp/DEMO3718,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Cleansing Balms,9,Heartleaf Pore Control Cleansing Oil,Anua,17.12,4.62,2117,https://amazon.com/dp/DEMO2538,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Cleansing Balms,16,Heartleaf 80% Soothing Ampoule,Anua,16.24,4.43,1476,https://amazon.com/dp/DEMO4019,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Cleansing Balms,4,Advanced Snail 96 Mucin Power Essence,COSRX,16.09,4.64,3920,https://amazon.com/dp/DEMO0405,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Facial Treatments & Masks,9,Low pH Good Morning Gel Cleanser,COSRX,15.16,4.78,2274,https://amazon.com/dp/DEMO2798,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Face Moisturizers,10,Acne Pimple Master Patch,COSRX,13.61,4.62,2011,https://amazon.com/dp/DEMO3348,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Cleansing Balms,15,Bio-Collagen Real Deep Mask,Biodance,21.49,4.45,1666,https://amazon.com/dp/DEMO4962,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Sleeping Masks,20,Hydro Cera-nol Real Deep Mask,Biodance,21.69,4.52,1139,https://amazon.com/dp/DEMO1004,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Sleeping Masks,3,Moisturizing Cream,CeraVe,15.72,4.54,5273,https://amazon.com/dp/DEMO0640,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Cleansing Balms,6,Hydrating Facial Cleanser,CeraVe,14.0,4.76,2553,https://amazon.com/dp/DEMO0728,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Cleansing Balms,9,AM Facial Moisturizing Lotion SPF 30,CeraVe,17.41,4.78,2301,https://amazon.com/dp/DEMO4448,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Facial Treatments & Masks,2,Skin Renewing Night Cream,CeraVe,16.83,4.74,5289,https://amazon.com/dp/DEMO1368,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Face Moisturizers,15,Toleriane Double Repair Face Moisturizer,La Roche-Posay,18.01,4.58,1271,https://amazon.com/dp/DEMO3364,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Sleeping Masks,18,Effaclar Duo Acne Treatment,La Roche-Posay,20.45,4.57,1337,https://amazon.com/dp/DEMO0498,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Lip Masks & Treatments,9,Cicaplast Balm B5,La Roche-Posay,19.64,4.69,2537,https://amazon.com/dp/DEMO1393,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Facial Treatments & Masks,11,Hydro Boost Water Gel,Neutrogena,13.89,4.2,1650,https://amazon.com/dp/DEMO4564,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
20251219,amazon,Sleeping Masks,16,Oil-Free Acne Moisturizer,Neutrogena,12.01,4.25,1641,https://amazon.com/dp/DEMO8120,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-19T22:40:59.285794
